Geneid,PC3_Hypoxia_S2,LNCAP_Hypoxia_S1,PC3_Normoxia_S2,PC3_Hypoxia_S1,LNCAP_Normoxia_S1,LNCAP_Normoxia_S2,LNCAP_Hypoxia_S2,featurecounts.txt,PC3_Normoxia_S1
ENSG00000106541,442,1231,1360,949,2377,2253,1595,1231,471
ENSG00000270593,0,0,0,0,0,0,0,0,0
ENSG00000173467,0,5,0,0,3,1,2,5,0
ENSG00000232400,3,0,9,4,0,2,0,0,4
ENSG00000227965,0,0,0,0,0,0,0,0,0
ENSG00000223867,0,0,1,0,0,0,0,0,0
ENSG00000232841,0,0,0,0,0,0,0,0,0
ENSG00000293556,0,0,0,0,0,0,1,0,0
ENSG00000293557,0,60,0,0,14,18,68,60,0
ENSG00000293404,0,92,0,2,42,31,111,92,0
ENSG00000133619,36,387,128,125,153,237,430,387,60
ENSG00000181444,29,958,58,89,598,827,1028,958,19
ENSG00000197558,0,189,3,2,47,62,220,189,0
ENSG00000293558,0,0,0,0,0,0,0,0,0
ENSG00000106479,22,816,73,40,616,890,842,816,25
ENSG00000280149,2,73,4,2,42,54,73,73,1
ENSG00000273419,1,47,7,2,13,17,65,47,0
ENSG00000293408,0,0,0,0,0,0,0,0,0
ENSG00000288882,0,1,0,0,0,0,0,1,0
ENSG00000292271,0,0,0,0,0,0,0,0,0
ENSG00000290761,0,0,0,0,0,0,0,0,0
ENSG00000288608,0,0,0,0,0,0,0,0,0
ENSG00000055118,10,303,60,36,103,190,294,303,29
ENSG00000155026,0,9,1,0,7,4,14,9,2
ENSG00000122512,185,1591,683,454,2097,2230,1875,1591,270
ENSG00000221838,21,141,69,55,123,205,167,141,23
ENSG00000241456,0,0,0,0,0,0,0,0,0
ENSG00000127377,1,0,2,2,2,0,0,0,0
ENSG00000265810,0,0,0,0,0,0,0,0,0
ENSG00000241959,0,0,0,0,0,0,0,0,0
ENSG00000106615,1120,2534,2675,3564,2964,3229,2911,2534,1034
ENSG00000240132,3,0,18,21,4,4,9,0,9
ENSG00000106617,356,730,899,1005,941,1053,844,730,308
ENSG00000242048,0,0,0,2,0,1,1,0,0
ENSG00000243317,587,1543,1647,1415,1803,2371,1853,1543,555
ENSG00000212303,1,0,0,1,0,0,0,0,0
ENSG00000164707,2,23,17,10,43,48,27,23,9
ENSG00000273219,0,0,0,0,0,0,0,0,0
ENSG00000189320,0,5,1,0,1,1,3,5,1
ENSG00000105887,1612,7759,3629,4509,7323,7530,8836,7759,1248
ENSG00000199700,2,0,1,0,0,0,0,0,0
ENSG00000091732,101,387,435,304,496,724,471,387,168
ENSG00000128607,384,2181,1134,1146,1992,2356,2566,2181,405
ENSG00000146842,375,938,1255,966,1493,1593,997,938,448
ENSG00000240571,0,3,0,0,8,1,2,3,1
ENSG00000165120,0,1,0,0,0,3,1,1,0
ENSG00000128591,1453,15,2212,4377,10,15,18,15,879
ENSG00000204983,0,22,1,0,27,209,40,22,1
ENSG00000196335,1,5,3,2,2,2,6,5,1
ENSG00000234800,0,17,0,0,26,13,19,17,0
ENSG00000231328,0,0,0,0,0,0,0,0,0
ENSG00000152926,31,601,103,118,967,983,635,601,44
ENSG00000213462,38,473,176,106,414,523,489,473,53
ENSG00000164669,0,2,0,0,2,0,0,2,0
ENSG00000237026,0,0,0,0,0,0,0,0,0
ENSG00000229064,1,0,3,1,0,0,0,0,0
ENSG00000277544,0,0,0,0,0,0,0,0,0
ENSG00000146535,393,1661,1247,1144,2076,2690,2051,1661,476
ENSG00000293591,1,0,3,1,0,0,0,0,0
ENSG00000273314,11,83,34,26,151,174,93,83,11
ENSG00000290564,0,0,0,0,0,0,0,0,0
ENSG00000106123,91,10,355,269,11,28,12,10,140
ENSG00000106077,9,632,64,34,1012,1143,886,632,32
ENSG00000241357,0,0,0,0,0,0,1,0,0
ENSG00000146834,80,502,245,208,581,737,657,502,94
ENSG00000226869,0,0,1,0,1,0,1,0,0
ENSG00000272918,6,27,34,34,27,38,25,27,9
ENSG00000122566,8644,70957,23292,28662,75097,89036,78363,70957,8505
ENSG00000231892,0,0,0,1,0,0,0,0,0
ENSG00000290835,43,141,76,80,87,100,150,141,23
ENSG00000164654,234,1443,941,736,2493,2837,1617,1443,335
ENSG00000106415,79,398,180,294,291,325,364,398,60
ENSG00000233264,0,5,4,7,5,4,6,5,0
ENSG00000227719,0,42,1,1,35,59,34,42,0
ENSG00000244239,1,2,0,1,1,5,3,2,1
ENSG00000229970,0,0,0,0,0,0,0,0,0
ENSG00000272328,0,1,0,0,1,1,0,1,0
ENSG00000253552,25,4,89,88,2,0,2,4,35
ENSG00000293573,0,0,0,0,0,1,0,0,0
ENSG00000287665,0,1,2,3,1,1,4,1,1
ENSG00000213787,0,1,0,0,1,1,1,1,0
ENSG00000226059,1,0,0,0,0,0,1,0,0
ENSG00000233429,25,64,90,67,57,66,48,64,35
ENSG00000293629,0,0,0,0,0,0,0,0,0
ENSG00000253187,6,5,26,10,7,4,1,5,7
ENSG00000293630,0,1,0,0,0,0,0,1,0
ENSG00000240990,18,15,35,41,3,3,17,15,14
ENSG00000213783,0,0,0,0,0,0,0,0,0
ENSG00000236569,0,9,0,1,23,33,16,9,1
ENSG00000211693,0,0,0,0,0,1,0,0,0
ENSG00000231202,0,0,0,0,0,2,0,0,0
ENSG00000211694,0,0,0,0,0,0,0,0,0
ENSG00000241756,0,0,0,0,0,0,0,0,0
ENSG00000207168,0,0,0,1,0,0,0,0,0
ENSG00000129103,234,1727,469,539,1896,2746,1950,1727,185
ENSG00000164776,4,18,31,7,7,17,19,18,6
ENSG00000106153,778,2715,1794,2027,3114,4060,3244,2715,617
ENSG00000185290,0,0,0,0,0,0,0,0,0
ENSG00000230191,0,0,1,1,0,1,0,0,0
ENSG00000233028,2,1,2,5,0,2,0,1,0
ENSG00000227491,1,0,0,0,0,0,0,0,1
ENSG00000223559,37,127,105,156,189,191,158,127,41
ENSG00000224155,8,9,12,9,23,9,13,9,2
ENSG00000227404,0,1,0,1,0,0,0,1,0
ENSG00000164556,0,1,0,0,3,3,3,1,0
ENSG00000169919,173,2295,394,473,2031,2607,2838,2295,145
ENSG00000224365,0,0,0,0,0,0,0,0,0
ENSG00000205596,0,0,0,0,0,1,1,0,0
ENSG00000126522,40,456,102,100,414,409,564,456,45
ENSG00000249319,0,0,0,0,0,0,0,0,0
ENSG00000241258,268,911,1059,793,1022,1327,1040,911,395
ENSG00000290090,0,0,0,2,0,0,0,0,1
ENSG00000234185,0,1,5,2,0,2,1,1,4
ENSG00000200189,0,0,0,0,0,0,0,0,0
ENSG00000230654,0,0,0,0,0,0,0,0,0
ENSG00000229031,0,0,0,0,0,0,0,0,0
ENSG00000252423,0,0,0,0,0,0,0,0,0
ENSG00000230853,0,0,0,0,0,3,0,0,0
ENSG00000244392,0,0,0,0,0,0,0,0,0
ENSG00000240347,0,0,0,0,0,0,0,0,0
ENSG00000223550,0,0,0,0,0,0,0,0,0
ENSG00000214415,0,0,0,0,0,0,0,0,0
ENSG00000198822,1,2,2,4,5,3,2,2,0
ENSG00000234459,1,130,2,0,24,24,119,130,0
ENSG00000239075,0,0,0,0,0,0,0,0,0
ENSG00000227646,0,21,4,0,30,18,43,21,1
ENSG00000127989,166,1194,556,548,1900,2187,1455,1194,194
ENSG00000232019,0,1,2,1,3,1,1,1,0
ENSG00000237729,1,5,2,6,4,5,3,5,0
ENSG00000265423,0,0,0,0,0,0,0,0,0
ENSG00000225898,0,0,0,0,0,0,0,0,0
ENSG00000213483,0,0,0,0,0,0,0,0,2
ENSG00000105825,397,0,1110,1513,0,1,0,0,430
ENSG00000127920,211,0,611,736,0,0,0,0,291
ENSG00000278959,0,3,1,1,0,0,0,3,1
ENSG00000105829,202,1016,588,552,1425,1588,1188,1016,216
ENSG00000252041,0,0,0,0,0,0,0,0,0
ENSG00000122585,4,0,12,13,0,0,0,0,8
ENSG00000285960,0,0,0,0,0,0,0,0,0
ENSG00000172115,337,2341,844,960,3054,3546,2802,2341,342
ENSG00000153790,55,35,230,193,20,30,17,35,76
ENSG00000213798,0,0,0,0,0,0,0,0,0
ENSG00000105954,0,1,0,0,0,0,0,1,0
ENSG00000285716,0,0,0,0,0,0,0,0,1
ENSG00000202233,0,0,0,0,0,0,0,0,0
ENSG00000234922,0,0,0,0,0,0,0,0,0
ENSG00000293687,0,0,0,0,0,0,0,0,0
ENSG00000182487,0,0,0,0,0,0,0,0,0
ENSG00000122643,99,752,260,307,810,809,799,752,110
ENSG00000234457,0,3,0,1,1,0,1,3,0
ENSG00000260070,0,0,1,0,3,4,2,0,0
ENSG00000164542,73,552,283,248,594,666,587,552,109
ENSG00000201432,0,0,0,0,0,0,0,0,0
ENSG00000011426,3369,4575,10092,10629,6302,6096,5394,4575,3488
ENSG00000237400,0,0,0,0,0,0,0,0,0
ENSG00000136250,6,0,2,1,4,1,0,0,2
ENSG00000230539,0,0,1,0,0,2,0,0,0
ENSG00000272984,0,0,0,0,2,1,0,0,0
ENSG00000229424,0,0,0,0,0,0,0,0,0
ENSG00000235728,0,0,0,0,0,0,0,0,0
ENSG00000225739,1,22,1,3,16,21,24,22,0
ENSG00000106211,552,18081,2603,1405,13766,19292,20771,18081,1027
ENSG00000178397,0,0,0,0,0,0,0,0,0
ENSG00000158604,479,2781,1483,1058,3040,3891,2908,2781,568
ENSG00000214300,0,6,2,1,21,17,4,6,0
ENSG00000146666,4,0,15,25,1,0,0,0,8
ENSG00000136275,0,0,0,0,0,0,0,0,0
ENSG00000136273,104,725,409,368,1127,1447,868,725,162
ENSG00000221989,0,0,0,0,0,0,0,0,0
ENSG00000290815,0,0,0,0,0,0,0,0,0
ENSG00000265479,0,1,0,0,3,3,2,1,2
ENSG00000186676,0,11,0,0,19,32,9,11,0
ENSG00000224899,0,0,0,0,0,0,0,0,0
ENSG00000293695,0,0,0,0,0,0,0,0,0
ENSG00000205898,0,0,0,0,0,0,0,0,0
ENSG00000219445,0,0,0,0,0,0,0,0,0
ENSG00000213291,0,0,0,1,0,0,0,0,0
ENSG00000234071,0,0,0,0,0,0,0,0,0
ENSG00000227847,0,0,0,0,0,0,0,0,0
ENSG00000106404,34,457,128,105,432,597,526,457,46
ENSG00000214253,233,2431,861,678,2546,4073,2841,2431,352
ENSG00000207454,0,0,0,0,0,0,0,0,0
ENSG00000128581,222,1103,723,639,1240,1495,1272,1103,257
ENSG00000233272,0,0,0,0,0,0,0,0,0
ENSG00000106278,2,1,5,5,0,0,3,1,3
ENSG00000234418,2,8,19,9,18,17,11,8,5
ENSG00000230316,83,80,114,173,179,172,82,80,22
ENSG00000081803,55,613,270,205,825,831,882,613,86
ENSG00000240499,0,4,6,7,9,1,10,4,6
ENSG00000235459,1,14,3,9,29,56,27,14,3
ENSG00000188050,0,1,2,0,1,1,4,1,0
ENSG00000235631,0,8,0,3,11,8,7,8,1
ENSG00000227573,0,0,1,0,0,1,0,0,0
ENSG00000128519,0,0,0,0,0,0,0,0,0
ENSG00000081800,0,0,0,0,1,3,3,0,0
ENSG00000239521,0,0,0,0,0,0,0,0,0
ENSG00000272752,80,1055,284,249,799,987,1175,1055,122
ENSG00000293707,0,35,8,3,95,100,48,35,3
ENSG00000293754,0,21,1,1,68,48,25,21,0
ENSG00000289836,0,44,7,0,25,50,31,44,2
ENSG00000293767,0,0,0,1,0,0,0,0,0
ENSG00000289053,0,0,0,0,0,0,0,0,0
ENSG00000293795,1,2,2,3,0,3,0,2,0
ENSG00000293798,0,0,0,0,3,0,0,0,0
ENSG00000293811,0,0,0,0,0,0,0,0,0
ENSG00000293812,0,0,0,0,0,0,0,0,0
ENSG00000286507,3,1,8,10,3,1,5,1,4
ENSG00000293840,0,0,0,0,0,0,0,0,0
ENSG00000293842,0,0,0,0,0,0,0,0,0
ENSG00000222004,0,1,1,2,0,0,4,1,0
ENSG00000293850,0,0,0,0,0,0,0,0,0
ENSG00000270933,2,156,12,3,119,163,192,156,1
ENSG00000237310,14,214,41,27,337,489,229,214,29
ENSG00000293876,0,1,0,0,0,2,0,1,0
ENSG00000293878,0,0,0,0,0,0,0,0,0
ENSG00000288962,0,1,0,0,2,3,0,1,0
ENSG00000289996,0,0,0,0,0,0,0,0,0
ENSG00000227743,0,1,1,0,0,0,0,1,0
ENSG00000237896,0,0,0,0,0,0,0,0,0
ENSG00000293958,0,0,0,0,1,0,0,0,0
ENSG00000232956,32,817,166,127,922,1171,939,817,76
ENSG00000237813,1,0,15,15,1,0,1,0,4
ENSG00000294054,0,0,0,0,0,0,1,0,0
ENSG00000294056,0,0,0,1,1,0,1,0,0
ENSG00000286830,3,13,27,15,19,31,16,13,4
ENSG00000286742,6,0,22,18,1,2,0,0,9
ENSG00000294095,0,0,4,1,0,2,2,0,0
ENSG00000294101,1,0,0,0,0,0,0,0,0
ENSG00000183470,0,0,0,0,0,0,0,0,0
ENSG00000287932,3,0,17,11,0,1,0,0,2
ENSG00000290831,2,37,3,1,28,34,50,37,0
ENSG00000294136,0,0,0,0,0,0,0,0,0
ENSG00000234286,2,28,4,4,29,30,31,28,0
ENSG00000294198,0,0,2,0,0,0,0,0,0
ENSG00000294202,0,0,0,0,0,0,0,0,0
ENSG00000294224,0,0,0,0,0,0,0,0,0
ENSG00000287592,0,5,0,0,10,8,4,5,0
ENSG00000294258,0,0,0,0,0,0,0,0,0
ENSG00000238131,0,0,0,0,0,0,0,0,0
ENSG00000294307,0,0,0,0,0,0,0,0,0
ENSG00000294331,1,4,9,4,9,13,3,4,6
ENSG00000294385,0,2,0,0,2,0,0,2,0
ENSG00000294390,0,0,0,0,0,0,0,0,0
ENSG00000294413,0,0,0,0,0,0,0,0,0
ENSG00000294440,0,0,0,0,0,0,0,0,0
ENSG00000233417,0,0,0,0,0,0,0,0,0
ENSG00000233969,0,0,0,0,0,0,0,0,0
ENSG00000294519,0,3,0,0,6,5,1,3,0
ENSG00000294540,0,0,0,0,0,0,0,0,0
ENSG00000285860,0,0,0,0,1,0,0,0,0
ENSG00000294599,1,7,7,4,5,3,13,7,2
ENSG00000294623,0,4,0,1,0,1,0,4,0
ENSG00000294628,5,0,6,11,0,0,0,0,1
ENSG00000176349,1,5,3,1,4,6,7,5,1
ENSG00000294665,0,5,0,0,0,0,0,5,0
ENSG00000294671,0,0,2,1,0,0,0,0,3
ENSG00000294685,1,1,3,3,1,0,0,1,0
ENSG00000294699,0,0,0,0,0,0,0,0,0
ENSG00000294707,0,0,1,0,0,0,0,0,0
ENSG00000294729,2,3,3,4,1,0,0,3,0
ENSG00000294730,0,0,1,0,0,0,0,0,0
ENSG00000294747,0,0,0,0,0,0,0,0,0
ENSG00000294780,0,0,0,0,0,0,0,0,0
ENSG00000294797,0,0,0,0,0,0,0,0,0
ENSG00000294801,0,0,0,5,0,0,0,0,0
ENSG00000253308,0,2,0,0,4,4,0,2,0
ENSG00000294821,0,0,0,0,0,0,0,0,0
ENSG00000289335,0,0,0,0,0,0,0,0,0
ENSG00000287733,0,10,4,0,11,19,11,10,0
ENSG00000294825,0,0,1,3,0,0,0,0,1
ENSG00000294832,0,0,0,0,0,0,1,0,0
ENSG00000288947,52,4,53,122,6,6,2,4,11
ENSG00000289052,0,12,1,1,15,21,28,12,0
ENSG00000294873,1,35,1,0,30,35,35,35,0
ENSG00000290553,0,0,1,0,0,0,0,0,0
ENSG00000286764,0,0,0,0,0,0,0,0,0
ENSG00000294931,0,1,0,0,1,0,0,1,0
ENSG00000294951,0,0,0,0,0,0,0,0,0
ENSG00000294969,0,0,0,0,2,4,0,0,0
ENSG00000294978,0,0,0,0,0,0,0,0,1
ENSG00000294983,0,0,1,0,0,0,0,0,0
ENSG00000295002,0,0,0,0,0,0,0,0,0
ENSG00000234336,0,0,3,0,0,0,1,0,1
ENSG00000295027,0,0,0,1,0,0,0,0,0
ENSG00000234105,0,0,0,0,0,0,0,0,0
ENSG00000295092,0,0,0,0,0,0,0,0,0
ENSG00000295100,0,0,0,1,1,0,0,0,0
ENSG00000273341,4,0,9,10,0,0,0,0,2
ENSG00000295124,0,6,1,0,1,4,4,6,0
ENSG00000295138,0,0,0,0,0,0,0,0,0
ENSG00000295143,1,6,0,0,3,10,7,6,0
ENSG00000261467,0,0,0,0,0,0,0,0,0
ENSG00000295212,0,0,0,0,0,0,0,0,0
ENSG00000295240,0,1,1,3,3,4,0,1,0
ENSG00000295259,1,12,6,16,5,11,8,12,0
ENSG00000295268,0,0,0,0,0,0,0,0,0
ENSG00000291206,0,18,3,3,12,11,13,18,1
ENSG00000272894,2,229,10,3,217,249,194,229,2
ENSG00000233689,0,0,0,0,0,0,0,0,0
ENSG00000254369,8,7,29,19,5,12,1,7,7
ENSG00000295500,0,0,0,0,0,0,0,0,0
ENSG00000295531,0,0,0,0,0,0,0,0,0
ENSG00000224897,4,55,5,7,40,44,41,55,2
ENSG00000295556,0,0,1,0,0,2,1,0,0
ENSG00000295557,2,0,1,1,0,0,0,0,0
ENSG00000272686,3,193,18,35,310,286,224,193,7
ENSG00000295572,0,0,2,0,0,0,0,0,0
ENSG00000295587,0,0,0,0,0,0,0,0,0
ENSG00000234710,1,0,0,0,0,0,0,0,0
ENSG00000295610,0,1,1,0,1,1,0,1,0
ENSG00000233123,0,0,0,0,0,0,0,0,0
ENSG00000236197,0,0,1,0,0,0,0,0,1
ENSG00000295686,4,7,10,3,2,6,13,7,3
ENSG00000295725,0,0,0,1,0,0,0,0,0
ENSG00000295732,1,2,1,1,0,0,2,2,0
ENSG00000295734,1,0,9,1,0,0,0,0,0
ENSG00000295749,0,0,0,0,0,0,0,0,1
ENSG00000295752,0,0,0,0,0,0,0,0,0
ENSG00000295767,0,0,1,0,0,0,0,0,0
ENSG00000295817,0,3,0,0,1,1,1,3,0
ENSG00000289089,26,5,38,58,14,13,11,5,12
ENSG00000295818,0,4,1,0,9,8,2,4,1
ENSG00000295921,1,33,1,1,41,65,33,33,0
ENSG00000295934,1,7,5,0,19,8,5,7,1
ENSG00000295940,3,0,5,2,0,0,0,0,4
ENSG00000295961,0,0,0,1,0,0,0,0,0
ENSG00000295980,2,10,3,1,8,12,9,10,0
ENSG00000293241,1,9,0,3,4,5,9,9,0
ENSG00000259826,7,72,15,22,153,168,91,72,5
ENSG00000296011,0,0,0,0,0,0,0,0,0
ENSG00000296014,0,0,0,0,0,2,1,0,0
ENSG00000296023,0,0,0,0,0,0,0,0,0
ENSG00000290832,1,29,26,14,31,45,53,29,7
ENSG00000296039,0,6,0,0,0,4,4,6,0
ENSG00000227544,0,2,0,0,0,1,0,2,0
ENSG00000230941,0,0,0,0,0,0,0,0,0
ENSG00000296137,0,1,0,1,0,1,0,1,1
ENSG00000271122,24,713,184,94,1341,1470,887,713,69
ENSG00000291099,1,41,7,3,42,54,43,41,1
ENSG00000296179,0,0,0,0,1,0,0,0,0
ENSG00000197085,0,0,0,1,0,0,0,0,0
ENSG00000236212,1,4,13,16,11,5,5,4,2
ENSG00000296217,0,0,0,0,0,0,0,0,0
ENSG00000231419,0,4,1,2,3,0,9,4,0
ENSG00000235314,4,164,14,8,203,250,198,164,4
ENSG00000296253,0,1,0,0,0,0,0,1,1
ENSG00000296259,0,0,0,0,0,0,1,0,0
ENSG00000288746,2,12,4,8,9,13,14,12,2
ENSG00000296279,0,0,0,0,0,0,0,0,0
ENSG00000296293,0,0,0,0,0,0,0,0,0
ENSG00000243004,0,17,3,0,15,20,14,17,0
ENSG00000296332,0,0,0,0,0,0,0,0,0
ENSG00000233834,1,0,6,12,1,0,0,0,4
ENSG00000296378,1,0,3,3,0,0,0,0,0
ENSG00000228598,1,0,0,0,0,1,0,0,0
ENSG00000296409,0,0,0,0,0,0,0,0,0
ENSG00000296452,1,1,7,3,0,2,0,1,2
ENSG00000223829,0,0,0,0,0,0,0,0,0
ENSG00000296537,0,0,0,0,0,0,0,0,0
ENSG00000296557,3,31,7,8,45,58,59,31,3
ENSG00000296589,0,23,1,0,21,12,18,23,2
ENSG00000296594,0,4,1,0,9,4,2,4,2
ENSG00000296596,0,0,0,0,0,0,0,0,0
ENSG00000290873,30,75,88,82,83,126,88,75,36
ENSG00000296655,0,143,0,0,286,285,182,143,0
ENSG00000243345,0,0,0,0,0,0,0,0,0
ENSG00000296681,0,0,0,0,0,3,0,0,0
ENSG00000296684,0,0,0,0,0,0,0,0,0
ENSG00000296691,0,0,5,0,2,1,6,0,3
ENSG00000296704,0,0,0,0,0,0,0,0,0
ENSG00000296709,0,2,0,0,3,3,2,2,0
ENSG00000296724,0,0,0,0,0,0,0,0,0
ENSG00000243836,0,0,0,0,0,0,0,0,0
ENSG00000286874,5,154,14,6,225,280,237,154,7
ENSG00000296779,1,0,1,10,0,0,0,0,1
ENSG00000296796,0,0,0,0,0,0,0,0,0
ENSG00000296802,1,36,29,9,58,41,24,36,9
ENSG00000296818,0,6,1,1,18,26,12,6,0
ENSG00000296837,0,0,1,0,0,1,0,0,2
ENSG00000232790,0,0,0,0,3,0,0,0,0
ENSG00000290103,0,0,0,0,0,0,0,0,0
ENSG00000296847,0,0,1,1,0,0,0,0,0
ENSG00000296853,0,3,0,0,1,2,1,3,0
ENSG00000285592,0,0,0,1,0,0,0,0,0
ENSG00000296901,0,3,0,2,1,1,3,3,2
ENSG00000296917,0,0,0,0,0,0,0,0,0
ENSG00000296936,0,0,0,0,0,0,0,0,0
ENSG00000273117,18,109,40,31,221,248,120,109,12
ENSG00000296997,0,0,0,0,0,0,0,0,0
ENSG00000227930,0,0,0,0,0,0,0,0,0
ENSG00000297018,0,0,0,0,0,0,0,0,0
ENSG00000297045,0,1,2,3,0,3,2,1,0
ENSG00000297104,0,0,0,0,0,0,0,0,0
ENSG00000228944,0,1,0,1,2,5,0,1,0
ENSG00000297122,0,2,0,0,10,11,6,2,0
ENSG00000289470,0,0,1,1,1,0,1,0,1
ENSG00000293503,1,3,4,2,2,10,8,3,2
ENSG00000297140,0,0,0,1,0,0,0,0,0
ENSG00000235837,7,19,17,14,8,21,13,19,2
ENSG00000297147,0,0,0,5,0,0,0,0,0
ENSG00000297150,3,19,18,4,10,26,15,19,6
ENSG00000297152,0,0,0,0,0,0,0,0,0
ENSG00000297160,0,0,0,0,0,0,0,0,0
ENSG00000297180,0,0,0,0,0,0,0,0,0
ENSG00000297196,0,0,0,0,0,0,0,0,0
ENSG00000287011,7,1,14,15,0,0,2,1,3
ENSG00000244055,5,41,40,28,21,15,51,41,19
ENSG00000297242,0,0,0,0,1,0,0,0,1
ENSG00000297266,0,0,0,0,0,0,0,0,0
ENSG00000297274,0,0,0,0,0,0,0,0,0
ENSG00000297320,0,0,0,0,1,0,0,0,0
ENSG00000226824,15,75,56,39,91,107,60,75,28
ENSG00000272831,0,0,1,1,1,4,1,0,0
ENSG00000289015,1,37,8,6,86,73,51,37,5
ENSG00000287409,0,0,0,0,0,0,0,0,0
ENSG00000297371,0,0,0,1,0,0,0,0,0
ENSG00000297379,0,0,0,0,0,0,0,0,0
ENSG00000297475,0,0,1,0,0,0,1,0,0
ENSG00000286703,5,4,8,8,20,16,9,4,1
ENSG00000287093,1,1,10,8,0,0,3,1,3
ENSG00000237181,0,2,0,0,1,0,0,2,0
ENSG00000285412,1,0,2,0,0,0,0,0,0
ENSG00000229380,0,0,0,0,2,1,1,0,0
ENSG00000229452,0,0,1,0,0,0,0,0,0
ENSG00000290838,0,0,0,0,0,0,0,0,0
ENSG00000297670,6,259,19,13,667,796,284,259,6
ENSG00000297694,0,7,0,0,7,9,18,7,0
ENSG00000297743,0,0,0,1,0,0,0,0,0
ENSG00000297745,2,0,2,5,0,0,0,0,0
ENSG00000297755,1,0,1,1,0,0,1,0,0
ENSG00000289248,0,0,0,0,0,0,0,0,0
ENSG00000297801,0,0,1,0,0,0,0,0,0
ENSG00000214293,13,244,58,43,410,514,273,244,21
ENSG00000297839,2,38,5,3,49,50,55,38,1
ENSG00000223872,0,0,0,0,0,2,1,0,0
ENSG00000297944,2,84,7,2,34,56,120,84,1
ENSG00000286456,0,0,0,0,3,1,1,0,0
ENSG00000297982,0,0,0,0,0,0,0,0,0
ENSG00000287699,0,22,0,0,20,17,30,22,0
ENSG00000298006,0,3,0,0,4,6,2,3,0
ENSG00000298016,0,0,0,0,0,0,0,0,0
ENSG00000298023,0,0,0,0,0,0,0,0,0
ENSG00000286407,0,25,1,2,19,12,46,25,2
ENSG00000298035,5,81,9,8,60,121,64,81,4
ENSG00000226680,0,0,0,0,0,0,0,0,0
ENSG00000298051,8,0,14,18,0,1,0,0,3
ENSG00000237819,4,0,17,12,0,1,0,0,7
ENSG00000298118,0,0,1,0,0,0,0,0,0
ENSG00000298119,0,0,0,0,0,0,0,0,0
ENSG00000298120,0,0,0,0,0,0,0,0,0
ENSG00000298133,0,0,0,0,0,0,0,0,0
ENSG00000233607,1,0,0,1,0,0,0,0,0
ENSG00000298144,0,0,4,1,0,0,0,0,2
ENSG00000298149,0,0,0,0,0,0,0,0,0
ENSG00000298151,0,0,0,1,0,0,0,0,0
ENSG00000298168,0,0,0,0,0,0,0,0,0
ENSG00000298186,0,0,0,1,0,0,0,0,0
ENSG00000230658,18,28,49,36,87,99,38,28,19
ENSG00000298197,0,0,0,0,0,0,0,0,0
ENSG00000298200,0,0,0,0,0,0,0,0,0
ENSG00000298228,0,0,0,0,0,0,0,0,0
ENSG00000298231,0,5,0,1,3,12,1,5,0
ENSG00000298245,0,0,0,0,0,0,0,0,0
ENSG00000298254,0,0,1,0,0,0,0,0,1
ENSG00000298264,0,3,3,1,1,3,1,3,1
ENSG00000272843,1,12,10,11,14,17,9,12,4
ENSG00000291152,86,1334,414,388,1665,1584,1631,1334,166
ENSG00000298285,0,0,0,0,0,0,2,0,0
ENSG00000298288,0,0,0,0,0,0,0,0,1
ENSG00000286436,0,0,0,0,0,0,0,0,0
ENSG00000285821,0,0,0,0,0,0,0,0,0
ENSG00000230825,0,0,4,10,7,1,1,0,3
ENSG00000291207,37,617,112,88,644,740,709,617,35
ENSG00000290087,0,0,0,0,0,0,0,0,0
ENSG00000291208,4,197,26,6,180,254,248,197,11
ENSG00000298406,0,0,0,0,0,1,0,0,0
ENSG00000233288,0,90,0,0,80,76,85,90,0
ENSG00000298417,0,0,0,0,0,0,0,0,0
ENSG00000298436,0,2,0,0,1,0,0,2,0
ENSG00000298438,0,0,0,0,0,0,0,0,0
ENSG00000298452,0,0,0,0,0,1,0,0,0
ENSG00000273344,11,854,64,45,913,1179,937,854,19
ENSG00000222012,4,14,21,3,11,18,16,14,4
ENSG00000298556,0,0,0,0,0,1,5,0,0
ENSG00000288798,0,0,0,0,0,0,0,0,0
ENSG00000298575,0,0,3,1,0,0,0,0,1
ENSG00000298586,0,0,2,1,0,0,0,0,0
ENSG00000298622,1,3,6,2,0,0,3,3,1
ENSG00000290007,0,0,0,0,1,0,0,0,0
ENSG00000298649,0,0,0,0,0,2,5,0,0
ENSG00000298660,0,0,0,0,1,1,0,0,0
ENSG00000298673,0,0,0,0,0,0,0,0,0
ENSG00000298677,0,0,1,0,1,0,0,0,0
ENSG00000298682,0,2,0,0,1,0,1,2,0
ENSG00000298683,0,0,0,0,0,0,0,0,0
ENSG00000298692,0,0,0,0,0,0,3,0,0
ENSG00000298696,0,0,0,0,0,0,0,0,0
ENSG00000298705,0,0,0,0,0,0,0,0,0
ENSG00000298718,0,0,0,1,1,0,0,0,0
ENSG00000298723,1,10,5,0,31,27,8,10,1
ENSG00000298724,0,0,0,0,0,0,0,0,0
ENSG00000231210,2,0,2,2,1,0,0,0,3
ENSG00000298738,0,0,0,0,0,0,0,0,0
ENSG00000298746,0,0,0,1,0,0,0,0,0
ENSG00000298770,2,0,0,3,0,0,0,0,1
ENSG00000298784,1,3,5,3,0,1,2,3,1
ENSG00000298868,1,0,2,9,0,0,2,0,1
